round,family,symbol,seed,scenario,n_bars,total_return,sharpe,ann_volatility,max_drawdown,ci_low,ci_high,ci_excludes_zero,bh_total_return,beats_bh,positive
S2,illiquidity_reversion,ETHUSDT,44,taker_4_1,32385,-0.5607255814652405,-1.1529346500362272,0.17899862687351972,-0.6251964817035862,-0.022634946094527437,-0.0018591837313490017,False,-0.2190192992677874,False,False
S2,illiquidity_reversion,ETHUSDT,44,maker_2_1,32385,-0.5128368700326826,-0.9972650055619101,0.17889374761528054,-0.5856636480122106,-0.021067849971498843,-3.8710851353419024e-05,False,-0.21886363421170063,False,False
S2,illiquidity_reversion,ETHUSDT,44,no_fees,32385,-0.4310615289490619,-0.7631719651995149,0.17879405022904263,-0.51842851103195,-0.018569220692741056,0.0027112959107908475,False,-0.21863013662755293,False,False
S2,illiquidity_reversion,ETHUSDT,44,gross,32385,-0.4316290280420535,-0.7649311069528714,0.178746951583132,-0.5189596565137534,-0.018605698183974978,0.002690299741397947,False,0.009306446361522447,False,False
S2,taker_flow_extreme,BTCUSDT,42,taker_4_1,32385,-0.07398863477000572,-0.14736281942307541,0.10429719237124037,-0.2070047707060264,-0.013259936253155866,0.010514929081125021,False,0.522747844787544,False,False
S2,taker_flow_extreme,BTCUSDT,42,maker_2_1,32385,0.004373629772989052,0.0632804896111421,0.10421402267497645,-0.1870689526565017,-0.010878249541382983,0.012436835778120171,False,0.5230520209126748,False,True
S2,taker_flow_extreme,BTCUSDT,42,no_fees,32385,0.13448967325878658,0.3795922098990734,0.1041672547683906,-0.1600627616844329,-0.007609953161596315,0.015435569522633634,False,0.5235082851004165,False,True
S2,taker_flow_extreme,BTCUSDT,42,gross,32385,0.1412686012886677,0.3949869871582065,0.10419410351658835,-0.16133981025674649,-0.0074670118023733795,0.015620653699634723,False,1.0065896149726061,False,True
S2,taker_flow_extreme,BTCUSDT,43,taker_4_1,32385,0.2751003256282054,0.5173597198580582,0.14830944466004636,-0.1867968514060966,-0.0048868527717285835,0.015449493545687837,False,0.522747844787544,False,True
S2,taker_flow_extreme,BTCUSDT,43,maker_2_1,32385,0.41745804360348093,0.7106730038778446,0.14823662447734123,-0.17267989865085842,-0.0027714314851620143,0.0175955570662971,False,0.5230520209126748,False,True
S2,taker_flow_extreme,BTCUSDT,43,no_fees,32385,0.6612746164567243,1.0005092488964298,0.1481999482325333,-0.1510491255470291,0.0005599973088755897,0.02077098328153385,True,0.5235082851004165,True,True
S2,taker_flow_extreme,BTCUSDT,43,gross,32385,0.6821568040001429,1.0231918264234223,0.14821969910191776,-0.15024045342829384,0.0008067737795037013,0.020985337297908815,True,1.0065896149726061,False,True
S2,taker_flow_extreme,BTCUSDT,44,taker_4_1,32385,-0.15274519360050653,-0.31059019243021113,0.12078710705832285,-0.2522338162516574,-0.01282664593001251,0.007634246028225517,False,0.522747844787544,False,False
S2,taker_flow_extreme,BTCUSDT,44,maker_2_1,32385,-0.07626783947772975,-0.11714425752618672,0.1207440407155979,-0.23314165448690183,-0.01070275309960768,0.009833530696578429,False,0.5230520209126748,False,False
S2,taker_flow_extreme,BTCUSDT,44,no_fees,32385,0.05155023405784487,0.17318076502169746,0.12075104722529963,-0.2155770300308486,-0.007693397915963643,0.013126857562311136,False,0.5235082851004165,False,True
S2,taker_flow_extreme,BTCUSDT,44,gross,32385,0.0599621758312221,0.19097262378229996,0.12084681795221525,-0.21740997671198226,-0.00764173344316665,0.013365761842040514,False,1.0065896149726061,False,True
S2,taker_flow_extreme,ETHUSDT,42,taker_4_1,32385,-0.18801270251959645,-0.2991082123244449,0.15062714316807543,-0.25620782022188926,-0.016133812575008788,0.007400552664990069,False,-0.2190192992677874,True,False
S2,taker_flow_extreme,ETHUSDT,42,maker_2_1,32385,-0.11505997293177472,-0.1447267796795799,0.15056780773205555,-0.23139574834948917,-0.014029052867380203,0.00889616377978811,False,-0.21886363421170063,True,False
S2,taker_flow_extreme,ETHUSDT,42,no_fees,32385,0.006808170401355396,0.08704059159106249,0.15053595339959674,-0.19306110578756341,-0.011206224570552112,0.01117566054943725,False,-0.21863013662755293,True,True
S2,taker_flow_extreme,ETHUSDT,42,gross,32385,0.001981963787127894,0.07842037422445852,0.15056173746396642,-0.19533270862522145,-0.011303083132139655,0.011091669831823463,False,0.009306446361522447,False,True
S2,taker_flow_extreme,ETHUSDT,43,taker_4_1,32385,0.40806140502215715,0.6714363271022507,0.15565894081222764,-0.14784137587846669,-0.003916320434397727,0.01515683820121451,False,-0.2190192992677874,True,True
S2,taker_flow_extreme,ETHUSDT,43,maker_2_1,32385,0.4820571856643321,0.7605534464159032,0.1556293548703166,-0.14202109435385768,-0.0027974580050657825,0.016011584380348415,False,-0.21886363421170063,True,True
S2,taker_flow_extreme,ETHUSDT,43,no_fees,32385,0.6003746719068233,0.8941024373451489,0.15561807961179142,-0.13321826499586786,-0.0010764893676632763,0.017315592286376864,False,-0.21863013662755293,True,True
S2,taker_flow_extreme,ETHUSDT,43,gross,32385,0.5919992846494868,0.8850070729727174,0.15561274892364652,-0.1340389821427126,-0.0011823395559168622,0.017216389501315262,False,0.009306446361522447,True,True
S2,taker_flow_extreme,ETHUSDT,44,taker_4_1,32385,-0.17461278931230373,-0.1451564251200661,0.2078661155316042,-0.3433172315390265,-0.011505272524145795,0.008839958377846359,False,-0.2190192992677874,True,False
S2,taker_flow_extreme,ETHUSDT,44,maker_2_1,32385,-0.0788068072363769,-0.0022741976270813946,0.20784709687330447,-0.31308422976394257,-0.009798212928670925,0.010370492727725574,False,-0.21886363421170063,True,False
S2,taker_flow_extreme,ETHUSDT,44,no_fees,32385,0.08610609667575275,0.21204423189262472,0.20787144041390904,-0.26511741364538455,-0.007395407161815662,0.012756258738177312,False,-0.21863013662755293,True,True
S2,taker_flow_extreme,ETHUSDT,44,gross,32385,0.08063196039047171,0.20547014132434738,0.20786456972654474,-0.2665345302204757,-0.0074848386408472006,0.012708644254544012,False,0.009306446361522447,True,True
